Temperatura,Umidade,DataInsert,IdInsert 
17.40, 66.00, 2023-06-02T09:10:28Z, 2778
17.50, 66.00, 2023-06-02T09:25:28Z, 2779
17.30, 66.00, 2023-06-02T09:40:29Z, 2780
17.20, 66.00, 2023-06-02T09:55:30Z, 2781
17.10, 66.00, 2023-06-02T10:10:30Z, 2782
17.10, 67.00, 2023-06-02T10:25:31Z, 2783
17.30, 68.00, 2023-06-02T10:40:31Z, 2784
17.40, 68.00, 2023-06-02T10:55:32Z, 2785
17.50, 68.00, 2023-06-02T11:10:32Z, 2786
17.50, 68.00, 2023-06-02T11:25:33Z, 2787
17.50, 68.00, 2023-06-02T11:40:33Z, 2788
17.60, 68.00, 2023-06-02T11:55:34Z, 2789
17.80, 68.00, 2023-06-02T12:10:34Z, 2790
17.90, 68.00, 2023-06-02T12:25:35Z, 2791
18.10, 67.00, 2023-06-02T12:40:35Z, 2792
18.20, 67.00, 2023-06-02T12:55:36Z, 2793
18.40, 67.00, 2023-06-02T13:10:36Z, 2794
18.50, 66.00, 2023-06-02T13:25:37Z, 2795
18.70, 66.00, 2023-06-02T13:40:38Z, 2796
18.80, 65.00, 2023-06-02T13:55:38Z, 2797
19.10, 65.00, 2023-06-02T14:10:39Z, 2798
19.20, 64.00, 2023-06-02T14:25:39Z, 2799
19.50, 61.00, 2023-06-02T14:40:40Z, 2800
19.60, 59.00, 2023-06-02T14:55:40Z, 2801
19.80, 59.00, 2023-06-02T15:10:41Z, 2802
20.00, 57.00, 2023-06-02T15:25:41Z, 2803
20.50, 56.00, 2023-06-02T15:40:42Z, 2804
20.30, 57.00, 2023-06-02T15:55:42Z, 2805
20.40, 57.00, 2023-06-02T16:10:43Z, 2806
20.70, 57.00, 2023-06-02T16:25:43Z, 2807
20.80, 55.00, 2023-06-02T16:40:44Z, 2808
21.00, 52.00, 2023-06-02T16:55:44Z, 2809
20.80, 52.00, 2023-06-02T17:10:45Z, 2810
20.70, 53.00, 2023-06-02T17:25:46Z, 2811
20.90, 53.00, 2023-06-02T17:40:46Z, 2812
20.90, 52.00, 2023-06-02T17:55:47Z, 2813
21.20, 48.00, 2023-06-02T18:10:47Z, 2814
21.20, 49.00, 2023-06-02T18:25:48Z, 2815
21.30, 48.00, 2023-06-02T18:40:48Z, 2816
21.30, 49.00, 2023-06-02T18:55:49Z, 2817
21.40, 48.00, 2023-06-02T19:10:49Z, 2818
21.40, 47.00, 2023-06-02T19:25:50Z, 2819
21.50, 47.00, 2023-06-02T19:40:50Z, 2820
21.50, 48.00, 2023-06-02T19:55:51Z, 2821
21.50, 52.00, 2023-06-02T20:10:51Z, 2822
21.40, 52.00, 2023-06-02T20:25:52Z, 2823
21.50, 51.00, 2023-06-02T20:40:52Z, 2824
21.40, 51.00, 2023-06-02T20:55:53Z, 2825
21.40, 51.00, 2023-06-02T21:10:54Z, 2826
21.50, 52.00, 2023-06-02T21:25:54Z, 2827
21.10, 52.00, 2023-06-02T21:40:55Z, 2828
21.30, 52.00, 2023-06-02T21:55:55Z, 2829
21.30, 52.00, 2023-06-02T22:10:56Z, 2830
21.20, 52.00, 2023-06-02T22:25:56Z, 2831
20.90, 54.00, 2023-06-02T22:40:57Z, 2832
20.60, 54.00, 2023-06-02T22:55:57Z, 2833
20.40, 55.00, 2023-06-02T23:10:58Z, 2834
20.40, 55.00, 2023-06-02T23:25:58Z, 2835
20.20, 55.00, 2023-06-02T23:40:59Z, 2836
20.10, 55.00, 2023-06-02T23:55:59Z, 2837
20.00, 55.00, 2023-06-03T00:11:00Z, 2838
19.90, 55.00, 2023-06-03T00:26:00Z, 2839
19.70, 55.00, 2023-06-03T00:41:01Z, 2840
19.80, 56.00, 2023-06-03T00:56:02Z, 2841
19.80, 56.00, 2023-06-03T01:11:02Z, 2842
19.90, 56.00, 2023-06-03T01:26:03Z, 2843
19.60, 56.00, 2023-06-03T01:41:03Z, 2844
19.50, 56.00, 2023-06-03T01:56:04Z, 2845
19.00, 57.00, 2023-06-03T02:11:04Z, 2846
18.80, 57.00, 2023-06-03T02:26:05Z, 2847
18.70, 57.00, 2023-06-03T02:41:05Z, 2848
19.60, 56.00, 2023-06-03T02:56:06Z, 2849
19.50, 56.00, 2023-06-03T03:11:06Z, 2850
19.40, 56.00, 2023-06-03T03:26:07Z, 2851
19.30, 56.00, 2023-06-03T03:41:07Z, 2852
19.10, 56.00, 2023-06-03T03:56:08Z, 2853
19.10, 56.00, 2023-06-03T04:11:09Z, 2854
19.00, 56.00, 2023-06-03T04:26:09Z, 2855
19.00, 56.00, 2023-06-03T04:41:10Z, 2856
18.80, 56.00, 2023-06-03T04:56:10Z, 2857
18.20, 57.00, 2023-06-03T05:11:11Z, 2858
18.30, 57.00, 2023-06-03T05:26:11Z, 2859
18.50, 57.00, 2023-06-03T05:41:12Z, 2860
18.40, 56.00, 2023-06-03T05:56:12Z, 2861
18.10, 56.00, 2023-06-03T06:11:13Z, 2862
17.30, 58.00, 2023-06-03T06:26:13Z, 2863
17.60, 57.00, 2023-06-03T06:41:18Z, 2864
17.50, 57.00, 2023-06-03T06:56:18Z, 2865
17.20, 58.00, 2023-06-03T07:11:19Z, 2866
17.00, 58.00, 2023-06-03T07:26:19Z, 2867
17.10, 59.00, 2023-06-03T07:41:20Z, 2868
17.00, 58.00, 2023-06-03T07:56:20Z, 2869
17.10, 58.00, 2023-06-03T08:11:21Z, 2870
17.10, 58.00, 2023-06-03T08:26:21Z, 2871
17.10, 59.00, 2023-06-03T08:41:22Z, 2872
17.10, 59.00, 2023-06-03T08:56:22Z, 2873
17.10, 59.00, 2023-06-03T09:11:23Z, 2874
17.10, 59.00, 2023-06-03T09:26:23Z, 2875
16.90, 58.00, 2023-06-03T09:41:24Z, 2876
16.90, 59.00, 2023-06-03T09:56:25Z, 2877
17.00, 58.00, 2023-06-03T10:11:25Z, 2878
17.00, 58.00, 2023-06-03T10:26:26Z, 2879
17.00, 59.00, 2023-06-03T10:41:26Z, 2880
17.00, 60.00, 2023-06-03T10:56:27Z, 2881
17.20, 60.00, 2023-06-03T11:11:27Z, 2882
17.30, 62.00, 2023-06-03T11:26:28Z, 2883
17.40, 62.00, 2023-06-03T11:41:28Z, 2884
17.50, 61.00, 2023-06-03T11:56:29Z, 2885
17.70, 61.00, 2023-06-03T12:11:29Z, 2886
17.90, 60.00, 2023-06-03T12:26:30Z, 2887
18.10, 61.00, 2023-06-03T12:41:30Z, 2888
18.40, 59.00, 2023-06-03T12:56:31Z, 2889
18.70, 59.00, 2023-06-03T13:11:31Z, 2890
19.00, 59.00, 2023-06-03T13:26:32Z, 2891
19.10, 59.00, 2023-06-03T13:41:33Z, 2892
19.50, 57.00, 2023-06-03T13:56:33Z, 2893
19.40, 58.00, 2023-06-03T14:11:34Z, 2894
19.60, 56.00, 2023-06-03T14:26:34Z, 2895
19.80, 56.00, 2023-06-03T14:41:35Z, 2896
20.00, 53.00, 2023-06-03T14:56:35Z, 2897
20.20, 53.00, 2023-06-03T15:11:36Z, 2898
20.30, 53.00, 2023-06-03T15:26:36Z, 2899
20.40, 53.00, 2023-06-03T15:41:37Z, 2900
20.50, 50.00, 2023-06-03T15:56:38Z, 2901
20.80, 49.00, 2023-06-03T16:11:38Z, 2902
20.80, 49.00, 2023-06-03T16:26:39Z, 2903
20.70, 50.00, 2023-06-03T16:41:39Z, 2904
21.10, 47.00, 2023-06-03T16:56:40Z, 2905
21.00, 48.00, 2023-06-03T17:11:40Z, 2906
21.10, 49.00, 2023-06-03T17:26:41Z, 2907
21.40, 46.00, 2023-06-03T17:41:41Z, 2908
21.30, 47.00, 2023-06-03T17:56:42Z, 2909
21.50, 46.00, 2023-06-03T18:11:43Z, 2910
21.60, 46.00, 2023-06-03T18:26:43Z, 2911
21.60, 46.00, 2023-06-03T18:41:44Z, 2912
21.70, 46.00, 2023-06-03T18:56:44Z, 2913
21.80, 47.00, 2023-06-03T19:11:45Z, 2914
21.80, 47.00, 2023-06-03T19:26:45Z, 2915
21.90, 47.00, 2023-06-03T19:41:46Z, 2916
21.90, 47.00, 2023-06-03T19:56:46Z, 2917
22.00, 47.00, 2023-06-03T20:11:47Z, 2918
22.10, 47.00, 2023-06-03T20:26:47Z, 2919
22.20, 47.00, 2023-06-03T20:41:48Z, 2920
22.00, 48.00, 2023-06-03T20:56:48Z, 2921
21.90, 50.00, 2023-06-03T21:11:49Z, 2922
21.70, 50.00, 2023-06-03T21:26:49Z, 2923
21.80, 50.00, 2023-06-03T21:41:50Z, 2924
21.50, 51.00, 2023-06-03T21:56:50Z, 2925
21.30, 52.00, 2023-06-03T22:11:51Z, 2926
21.10, 52.00, 2023-06-03T22:26:52Z, 2927
21.10, 52.00, 2023-06-03T22:41:52Z, 2928
20.90, 52.00, 2023-06-03T22:56:53Z, 2929
20.80, 52.00, 2023-06-03T23:11:53Z, 2930
20.80, 52.00, 2023-06-03T23:26:54Z, 2931
20.50, 54.00, 2023-06-03T23:41:54Z, 2932
20.60, 53.00, 2023-06-03T23:56:55Z, 2933
20.70, 52.00, 2023-06-04T00:11:55Z, 2934
20.50, 53.00, 2023-06-04T00:26:56Z, 2935
20.70, 53.00, 2023-06-04T00:41:56Z, 2936
20.60, 53.00, 2023-06-04T00:56:57Z, 2937
20.40, 55.00, 2023-06-04T01:11:57Z, 2938
20.40, 55.00, 2023-06-04T01:26:58Z, 2939
20.30, 55.00, 2023-06-04T01:41:58Z, 2940
20.20, 55.00, 2023-06-04T01:56:59Z, 2941
20.10, 55.00, 2023-06-04T02:12:00Z, 2942
19.90, 55.00, 2023-06-04T02:27:00Z, 2943
19.90, 55.00, 2023-06-04T02:42:01Z, 2944
19.90, 55.00, 2023-06-04T02:57:01Z, 2945
19.60, 55.00, 2023-06-04T03:12:02Z, 2946
19.60, 55.00, 2023-06-04T03:27:02Z, 2947
19.50, 55.00, 2023-06-04T03:42:03Z, 2948
19.20, 56.00, 2023-06-04T03:57:03Z, 2949
19.40, 55.00, 2023-06-04T04:12:04Z, 2950
19.30, 55.00, 2023-06-04T04:27:04Z, 2951
19.50, 54.00, 2023-06-04T04:42:05Z, 2952
19.40, 54.00, 2023-06-04T04:57:05Z, 2953
19.40, 54.00, 2023-06-04T05:12:06Z, 2954
19.40, 53.00, 2023-06-04T05:27:07Z, 2955
19.30, 54.00, 2023-06-04T05:42:07Z, 2956
18.90, 54.00, 2023-06-04T05:57:08Z, 2957
19.00, 54.00, 2023-06-04T06:12:08Z, 2958
18.70, 55.00, 2023-06-04T06:27:09Z, 2959
18.80, 54.00, 2023-06-04T06:42:09Z, 2960
18.80, 54.00, 2023-06-04T06:57:10Z, 2961
18.20, 56.00, 2023-06-04T07:12:10Z, 2962
18.50, 55.00, 2023-06-04T07:27:11Z, 2963
18.10, 56.00, 2023-06-04T07:42:11Z, 2964
18.40, 55.00, 2023-06-04T07:57:12Z, 2965
18.00, 56.00, 2023-06-04T08:12:12Z, 2966
18.30, 56.00, 2023-06-04T08:27:13Z, 2967
18.10, 56.00, 2023-06-04T08:42:13Z, 2968
18.20, 56.00, 2023-06-04T08:57:14Z, 2969
18.00, 57.00, 2023-06-04T09:12:15Z, 2970
17.90, 57.00, 2023-06-04T09:27:15Z, 2971
17.60, 57.00, 2023-06-04T09:42:16Z, 2972
17.90, 57.00, 2023-06-04T09:57:16Z, 2973
17.70, 57.00, 2023-06-04T10:12:17Z, 2974
17.90, 57.00, 2023-06-04T10:27:17Z, 2975
17.90, 57.00, 2023-06-04T10:42:18Z, 2976
18.00, 57.00, 2023-06-04T10:57:18Z, 2977
17.90, 57.00, 2023-06-04T11:12:19Z, 2978
18.10, 57.00, 2023-06-04T11:27:19Z, 2979
18.20, 57.00, 2023-06-04T11:42:20Z, 2980
18.20, 57.00, 2023-06-04T11:57:20Z, 2981
18.20, 57.00, 2023-06-04T12:12:21Z, 2982
18.40, 56.00, 2023-06-04T12:27:21Z, 2983
18.60, 56.00, 2023-06-04T12:42:22Z, 2984
18.80, 56.00, 2023-06-04T12:57:23Z, 2985
19.10, 55.00, 2023-06-04T13:12:23Z, 2986
19.30, 55.00, 2023-06-04T13:27:24Z, 2987
19.40, 55.00, 2023-06-04T13:42:24Z, 2988
19.70, 52.00, 2023-06-04T13:57:25Z, 2989
19.90, 50.00, 2023-06-04T14:12:25Z, 2990
20.30, 48.00, 2023-06-04T14:27:26Z, 2991
19.90, 49.00, 2023-06-04T14:42:26Z, 2992
20.10, 50.00, 2023-06-04T14:57:27Z, 2993
20.20, 47.00, 2023-06-04T15:12:27Z, 2994
20.00, 48.00, 2023-06-04T15:27:28Z, 2995
20.40, 47.00, 2023-06-04T15:42:28Z, 2996
20.40, 48.00, 2023-06-04T15:57:29Z, 2997
20.60, 48.00, 2023-06-04T16:12:29Z, 2998
20.70, 47.00, 2023-06-04T16:27:30Z, 2999
21.10, 47.00, 2023-06-04T16:42:30Z, 3000
21.30, 45.00, 2023-06-04T16:57:31Z, 3001
21.20, 45.00, 2023-06-04T17:12:31Z, 3002
21.20, 46.00, 2023-06-04T17:27:32Z, 3003
21.40, 46.00, 2023-06-04T17:42:33Z, 3004
21.40, 46.00, 2023-06-04T17:57:33Z, 3005
21.70, 43.00, 2023-06-04T18:12:34Z, 3006
21.90, 43.00, 2023-06-04T18:27:34Z, 3007
21.90, 43.00, 2023-06-04T18:42:35Z, 3008
21.90, 43.00, 2023-06-04T18:57:35Z, 3009
21.90, 42.00, 2023-06-04T19:12:36Z, 3010
22.10, 41.00, 2023-06-04T19:27:36Z, 3011
22.10, 38.00, 2023-06-04T19:42:37Z, 3012
22.20, 39.00, 2023-06-04T19:57:37Z, 3013
22.20, 39.00, 2023-06-04T20:12:54Z, 3014
22.20, 39.00, 2023-06-04T20:27:54Z, 3015
22.40, 40.00, 2023-06-04T20:42:55Z, 3016
22.20, 42.00, 2023-06-04T20:57:55Z, 3017
22.30, 44.00, 2023-06-04T21:12:56Z, 3018
22.00, 47.00, 2023-06-04T21:27:56Z, 3019
21.90, 47.00, 2023-06-04T21:42:57Z, 3020
21.90, 48.00, 2023-06-04T21:57:58Z, 3021
21.80, 49.00, 2023-06-04T22:12:58Z, 3022
21.60, 49.00, 2023-06-04T22:27:59Z, 3023
21.50, 48.00, 2023-06-04T22:42:59Z, 3024
21.50, 47.00, 2023-06-04T22:58:00Z, 3025
21.50, 47.00, 2023-06-04T23:13:00Z, 3026
21.00, 49.00, 2023-06-04T23:28:01Z, 3027
21.00, 48.00, 2023-06-04T23:43:01Z, 3028
20.90, 48.00, 2023-06-04T23:58:02Z, 3029
20.60, 49.00, 2023-06-05T00:13:02Z, 3030
20.80, 48.00, 2023-06-05T00:28:03Z, 3031
20.80, 48.00, 2023-06-05T00:43:03Z, 3032
20.30, 50.00, 2023-06-05T00:58:04Z, 3033
20.00, 51.00, 2023-06-05T01:13:04Z, 3034
20.10, 50.00, 2023-06-05T01:28:05Z, 3035
20.00, 51.00, 2023-06-05T01:43:05Z, 3036
19.80, 51.00, 2023-06-05T01:58:06Z, 3037
19.70, 51.00, 2023-06-05T02:13:07Z, 3038
19.80, 50.00, 2023-06-05T02:28:07Z, 3039
19.70, 50.00, 2023-06-05T02:43:08Z, 3040
19.70, 50.00, 2023-06-05T02:58:08Z, 3041
19.60, 50.00, 2023-06-05T03:13:09Z, 3042
19.40, 51.00, 2023-06-05T03:28:09Z, 3043
19.30, 51.00, 2023-06-05T03:43:10Z, 3044
19.30, 51.00, 2023-06-05T03:58:10Z, 3045
19.40, 51.00, 2023-06-05T04:13:11Z, 3046
18.80, 52.00, 2023-06-05T04:28:11Z, 3047
18.90, 52.00, 2023-06-05T04:43:12Z, 3048
18.90, 52.00, 2023-06-05T04:58:12Z, 3049
18.60, 53.00, 2023-06-05T05:13:13Z, 3050
18.70, 53.00, 2023-06-05T05:28:13Z, 3051
18.60, 53.00, 2023-06-05T05:43:14Z, 3052
18.60, 53.00, 2023-06-05T05:58:14Z, 3053
18.50, 53.00, 2023-06-05T06:13:15Z, 3054
18.40, 53.00, 2023-06-05T06:28:16Z, 3055
18.20, 54.00, 2023-06-05T06:43:16Z, 3056
18.10, 54.00, 2023-06-05T06:58:17Z, 3057
17.90, 54.00, 2023-06-05T07:13:17Z, 3058
17.80, 55.00, 2023-06-05T07:28:18Z, 3059
17.80, 55.00, 2023-06-05T07:43:18Z, 3060
17.80, 55.00, 2023-06-05T07:58:19Z, 3061
17.90, 54.00, 2023-06-05T08:13:19Z, 3062
17.90, 54.00, 2023-06-05T08:28:20Z, 3063
17.90, 54.00, 2023-06-05T08:43:20Z, 3064
17.60, 54.00, 2023-06-05T08:58:21Z, 3065
17.30, 55.00, 2023-06-05T09:13:21Z, 3066
17.50, 53.00, 2023-06-05T09:28:22Z, 3067
17.30, 54.00, 2023-06-05T09:43:23Z, 3068
16.90, 54.00, 2023-06-05T10:13:24Z, 3069
17.40, 53.00, 2023-06-05T10:28:24Z, 3070
17.40, 53.00, 2023-06-05T10:43:25Z, 3071
17.40, 53.00, 2023-06-05T10:58:26Z, 3072
17.50, 53.00, 2023-06-05T11:13:26Z, 3073
17.70, 52.00, 2023-06-05T11:28:27Z, 3074
17.90, 51.00, 2023-06-05T11:43:27Z, 3075
18.00, 52.00, 2023-06-05T11:58:28Z, 3076
18.30, 51.00, 2023-06-05T12:13:28Z, 3077
18.40, 51.00, 2023-06-05T12:28:29Z, 3078
18.50, 50.00, 2023-06-05T12:43:29Z, 3079
18.90, 48.00, 2023-06-05T12:58:30Z, 3080
19.30, 46.00, 2023-06-05T13:13:30Z, 3081
19.20, 46.00, 2023-06-05T13:28:31Z, 3082
19.40, 46.00, 2023-06-05T13:43:32Z, 3083
19.50, 46.00, 2023-06-05T13:58:32Z, 3084
19.20, 47.00, 2023-06-05T14:13:33Z, 3085
19.30, 48.00, 2023-06-05T14:28:33Z, 3086
19.40, 48.00, 2023-06-05T14:43:34Z, 3087
19.90, 46.00, 2023-06-05T14:58:34Z, 3088
19.80, 46.00, 2023-06-05T15:13:35Z, 3089
20.30, 44.00, 2023-06-05T15:28:35Z, 3090
20.10, 45.00, 2023-06-05T15:43:36Z, 3091
20.30, 41.00, 2023-06-05T15:58:36Z, 3092
20.60, 38.00, 2023-06-05T16:13:37Z, 3093
20.50, 37.00, 2023-06-05T16:28:38Z, 3094
20.50, 37.00, 2023-06-05T16:43:38Z, 3095
20.80, 36.00, 2023-06-05T16:58:39Z, 3096
20.70, 36.00, 2023-06-05T17:13:39Z, 3097
20.80, 36.00, 2023-06-05T17:28:40Z, 3098
20.90, 35.00, 2023-06-05T17:43:40Z, 3099
21.10, 36.00, 2023-06-05T17:58:41Z, 3100
21.40, 32.00, 2023-06-05T18:13:41Z, 3101
21.30, 32.00, 2023-06-05T18:28:42Z, 3102
21.30, 33.00, 2023-06-05T18:43:42Z, 3103
21.40, 30.00, 2023-06-05T18:58:43Z, 3104
21.50, 28.00, 2023-06-05T19:13:43Z, 3105
21.60, 29.00, 2023-06-05T19:28:44Z, 3106
21.60, 30.00, 2023-06-05T19:43:44Z, 3107
21.70, 34.00, 2023-06-05T19:58:45Z, 3108
21.70, 34.00, 2023-06-05T20:13:46Z, 3109
21.80, 36.00, 2023-06-05T20:28:46Z, 3110
21.90, 37.00, 2023-06-05T20:43:47Z, 3111
21.70, 37.00, 2023-06-05T20:58:47Z, 3112
21.80, 39.00, 2023-06-05T21:13:48Z, 3113
21.30, 43.00, 2023-06-05T21:28:48Z, 3114
21.10, 45.00, 2023-06-05T21:43:49Z, 3115
21.00, 45.00, 2023-06-05T21:58:50Z, 3116
21.20, 46.00, 2023-06-05T22:13:50Z, 3117
21.00, 46.00, 2023-06-05T22:28:51Z, 3118
20.90, 46.00, 2023-06-05T22:43:51Z, 3119
21.00, 46.00, 2023-06-05T22:58:52Z, 3120
20.80, 45.00, 2023-06-05T23:13:52Z, 3121
20.50, 47.00, 2023-06-05T23:28:53Z, 3122
20.60, 47.00, 2023-06-05T23:43:53Z, 3123
20.60, 47.00, 2023-06-05T23:58:54Z, 3124
20.60, 46.00, 2023-06-06T00:13:55Z, 3125
20.30, 48.00, 2023-06-06T00:28:55Z, 3126
20.40, 47.00, 2023-06-06T00:43:56Z, 3127
20.20, 48.00, 2023-06-06T00:58:56Z, 3128
20.00, 47.00, 2023-06-06T01:13:57Z, 3129
21.10, 45.00, 2023-06-06T01:43:57Z, 3130
19.40, 49.00, 2023-06-06T01:58:58Z, 3131
19.00, 50.00, 2023-06-06T02:13:58Z, 3132
18.90, 50.00, 2023-06-06T02:28:59Z, 3133
19.00, 49.00, 2023-06-06T02:43:59Z, 3134
19.00, 48.00, 2023-06-06T02:59:00Z, 3135
18.90, 48.00, 2023-06-06T03:14:00Z, 3136
18.90, 48.00, 2023-06-06T03:29:01Z, 3137
19.30, 47.00, 2023-06-06T03:44:02Z, 3138
18.80, 48.00, 2023-06-06T03:59:02Z, 3139
18.80, 48.00, 2023-06-06T04:14:03Z, 3140
18.70, 48.00, 2023-06-06T04:29:03Z, 3141
18.70, 48.00, 2023-06-06T04:44:04Z, 3142
18.50, 48.00, 2023-06-06T04:59:04Z, 3143
18.40, 49.00, 2023-06-06T05:14:05Z, 3144
18.30, 50.00, 2023-06-06T05:29:05Z, 3145
18.30, 50.00, 2023-06-06T05:44:06Z, 3146
18.10, 50.00, 2023-06-06T05:59:06Z, 3147
18.10, 50.00, 2023-06-06T06:14:07Z, 3148
18.20, 49.00, 2023-06-06T06:29:07Z, 3149
17.90, 49.00, 2023-06-06T06:44:08Z, 3150
17.70, 48.00, 2023-06-06T06:59:09Z, 3151
17.70, 48.00, 2023-06-06T07:14:09Z, 3152
17.60, 47.00, 2023-06-06T07:29:10Z, 3153
17.80, 47.00, 2023-06-06T07:44:10Z, 3154
17.70, 48.00, 2023-06-06T07:59:11Z, 3155
17.50, 48.00, 2023-06-06T08:14:11Z, 3156
17.40, 49.00, 2023-06-06T08:29:12Z, 3157
17.50, 49.00, 2023-06-06T08:44:12Z, 3158
17.60, 49.00, 2023-06-06T08:59:13Z, 3159
17.50, 49.00, 2023-06-06T09:14:13Z, 3160
17.30, 50.00, 2023-06-06T09:29:14Z, 3161
17.30, 50.00, 2023-06-06T09:44:14Z, 3162
17.20, 50.00, 2023-06-06T09:59:15Z, 3163
16.60, 52.00, 2023-06-06T10:14:16Z, 3164
16.30, 53.00, 2023-06-06T10:29:16Z, 3165
16.60, 53.00, 2023-06-06T10:44:17Z, 3166
17.10, 52.00, 2023-06-06T10:59:17Z, 3167
17.50, 51.00, 2023-06-06T11:14:18Z, 3168
17.50, 51.00, 2023-06-06T11:29:18Z, 3169
17.80, 50.00, 2023-06-06T11:44:19Z, 3170
17.90, 50.00, 2023-06-06T11:59:19Z, 3171
18.00, 50.00, 2023-06-06T12:14:20Z, 3172
18.30, 50.00, 2023-06-06T12:29:20Z, 3173
18.40, 49.00, 2023-06-06T12:44:21Z, 3174
18.60, 48.00, 2023-06-06T12:59:21Z, 3175
18.60, 50.00, 2023-06-06T13:14:22Z, 3176
19.10, 48.00, 2023-06-06T13:29:22Z, 3177
19.30, 48.00, 2023-06-06T13:44:23Z, 3178
19.40, 47.00, 2023-06-06T13:59:24Z, 3179
19.40, 46.00, 2023-06-06T14:14:24Z, 3180
20.00, 46.00, 2023-06-06T14:29:25Z, 3181
19.90, 45.00, 2023-06-06T14:44:25Z, 3182
20.00, 46.00, 2023-06-06T14:59:26Z, 3183
20.30, 46.00, 2023-06-06T15:14:26Z, 3184
20.40, 45.00, 2023-06-06T15:29:27Z, 3185
20.40, 45.00, 2023-06-06T15:44:27Z, 3186
20.80, 39.00, 2023-06-06T15:59:28Z, 3187
20.80, 40.00, 2023-06-06T16:14:28Z, 3188
21.10, 37.00, 2023-06-06T16:29:29Z, 3189
21.20, 41.00, 2023-06-06T16:44:30Z, 3190
21.30, 38.00, 2023-06-06T16:59:30Z, 3191
21.10, 42.00, 2023-06-06T17:14:31Z, 3192
21.20, 41.00, 2023-06-06T17:29:31Z, 3193
21.20, 43.00, 2023-06-06T17:44:32Z, 3194
21.30, 42.00, 2023-06-06T17:59:32Z, 3195
21.40, 40.00, 2023-06-06T18:14:33Z, 3196
21.50, 42.00, 2023-06-06T18:29:33Z, 3197
21.60, 42.00, 2023-06-06T18:44:34Z, 3198
21.60, 42.00, 2023-06-06T18:59:34Z, 3199
21.70, 41.00, 2023-06-06T19:14:35Z, 3200
21.80, 42.00, 2023-06-06T19:29:35Z, 3201
21.80, 42.00, 2023-06-06T19:44:36Z, 3202
21.80, 42.00, 2023-06-06T19:59:36Z, 3203
21.80, 43.00, 2023-06-06T20:14:37Z, 3204
21.90, 42.00, 2023-06-06T20:29:38Z, 3205
21.80, 44.00, 2023-06-06T20:44:38Z, 3206
21.90, 45.00, 2023-06-06T20:59:39Z, 3207
21.70, 45.00, 2023-06-06T21:14:39Z, 3208
21.60, 46.00, 2023-06-06T21:29:40Z, 3209
21.40, 47.00, 2023-06-06T21:44:40Z, 3210
21.30, 47.00, 2023-06-06T21:59:41Z, 3211
21.40, 47.00, 2023-06-06T22:14:41Z, 3212
21.30, 48.00, 2023-06-06T22:29:42Z, 3213
21.30, 48.00, 2023-06-06T22:44:42Z, 3214
21.30, 48.00, 2023-06-06T22:59:43Z, 3215
21.10, 48.00, 2023-06-06T23:14:43Z, 3216
20.90, 48.00, 2023-06-06T23:29:44Z, 3217
20.70, 48.00, 2023-06-06T23:44:44Z, 3218
20.40, 48.00, 2023-06-06T23:59:45Z, 3219
20.40, 47.00, 2023-06-07T00:14:46Z, 3220
20.20, 48.00, 2023-06-07T00:29:46Z, 3221
20.30, 48.00, 2023-06-07T00:44:47Z, 3222
20.40, 48.00, 2023-06-07T00:59:47Z, 3223
19.90, 49.00, 2023-06-07T01:14:48Z, 3224
19.90, 50.00, 2023-06-07T01:29:48Z, 3225
20.00, 50.00, 2023-06-07T01:44:49Z, 3226
20.00, 49.00, 2023-06-07T01:59:49Z, 3227
20.40, 48.00, 2023-06-07T02:14:50Z, 3228
19.90, 49.00, 2023-06-07T02:29:50Z, 3229
19.90, 49.00, 2023-06-07T02:44:51Z, 3230
19.80, 50.00, 2023-06-07T02:59:51Z, 3231
19.20, 51.00, 2023-06-07T03:14:52Z, 3232
18.70, 52.00, 2023-06-07T03:29:53Z, 3233
18.90, 52.00, 2023-06-07T03:44:53Z, 3234
18.70, 53.00, 2023-06-07T03:59:54Z, 3235
18.60, 53.00, 2023-06-07T04:14:54Z, 3236
18.50, 53.00, 2023-06-07T04:29:55Z, 3237
18.50, 53.00, 2023-06-07T04:44:56Z, 3238
18.30, 54.00, 2023-06-07T04:59:56Z, 3239
18.10, 54.00, 2023-06-07T05:14:57Z, 3240
18.00, 55.00, 2023-06-07T05:29:57Z, 3241
18.20, 54.00, 2023-06-07T05:44:58Z, 3242
17.90, 54.00, 2023-06-07T05:59:58Z, 3243
17.90, 55.00, 2023-06-07T06:14:59Z, 3244
18.20, 53.00, 2023-06-07T06:29:59Z, 3245
18.00, 54.00, 2023-06-07T06:45:00Z, 3246
18.00, 54.00, 2023-06-07T07:00:00Z, 3247
17.90, 54.00, 2023-06-07T07:15:01Z, 3248
17.70, 55.00, 2023-06-07T07:30:02Z, 3249
17.80, 54.00, 2023-06-07T07:45:02Z, 3250
17.60, 55.00, 2023-06-07T08:00:03Z, 3251
17.70, 54.00, 2023-06-07T08:15:03Z, 3252
17.80, 54.00, 2023-06-07T08:30:04Z, 3253
17.40, 55.00, 2023-06-07T08:45:04Z, 3254
17.50, 54.00, 2023-06-07T09:00:05Z, 3255
17.90, 53.00, 2023-06-07T09:15:06Z, 3256
18.00, 53.00, 2023-06-07T09:30:06Z, 3257
17.80, 53.00, 2023-06-07T09:45:07Z, 3258
